Minutenmittelwerte Messe M1 WRE1
Datum Uhrzeit;DC-Leistung;Wirkleistung;Scheinleistung;Blindleistung;Maximale Kühlkörpertemperatur;Maximale Drosselablufttemperatur;Tagesenergie;Monatsenergie;Jahresenergie;Gesamtenergie;Einstrahlung global;Einstrahlung M1;Einstrahlung M2;Einstrahlung M3;Temperatur global;Temperatur M1;Temperatur M2;Temperatur M3;Temperatur M4;Temperatur M5;Temperatur M6;Temperatur Umgebung;WR1 R-Iso;WR1 R-Iso Nacht;WR1 R-Iso Nacht DC1;WR1 R-Iso Nacht DC2;WR1 R-Iso Nacht DC3;WR1 R-Iso Nacht DC4;WR1 DC-Strom;WR1 DC-Strom String1;WR1  DC-Strom String2;WR1 DC-Strom String3;WR1 DC-Strom String4;WR1 DC-Strom in % String1;WR1 DC-Strom in % String2;WR1 DC-Strom in % String3;WR1 DC-Strom in % String4;WR1 DC-Spannung;WR1 DC-Spannung Feld;WR1 DC-Leistung;WR1 DC-Leistung String1;WR1  DC-Leistung String2;WR1 DC-Leistung String3;WR1 DC-Leistung String4;WR1 AC-Strom L1;WR1 AC-Strom L2;WR1 AC-Strom L3;WR1 AC-Spannung L1;WR1 AC-Spannung L2;WR1 AC-Spannung L3;WR1 AC-Wirkleistung;WR1 AC-Scheinleistung;WR1 AC-Blindleistung;WR1 Frequenz;WR1 Kühlkörpertemperatur;WR1 Drosselablufttemperatur;WR1 Tagesenergie;WR1 Monatsenergie;WR1 Jahresenergie;WR1 Gesamtenergie;WR1 Wirkungsgrad in % String1;WR1 Wirkungsgrad in % String2;WR1 Wirkungsgrad in % String3;WR1 Wirkungsgrad in % String4;WR2 R-Iso;WR2 R-Iso Nacht;WR2 R-Iso Nacht DC1;WR2 R-Iso Nacht DC2;WR2 R-Iso Nacht DC3;WR2 R-Iso Nacht DC4;WR2 DC-Strom;WR2 DC-Strom String1;WR2  DC-Strom String2;WR2 DC-Strom String3;WR2 DC-Strom String4;WR2 DC-Strom in % String1;WR2 DC-Strom in % String2;WR2 DC-Strom in % String3;WR2 DC-Strom in % String4;WR2 DC-Spannung;WR2 DC-Spannung Feld;WR2 DC-Leistung;WR2 DC-Leistung String1;WR2  DC-Leistung String2;WR2 DC-Leistung String3;WR2 DC-Leistung String4;WR2 AC-Strom L1;WR2 AC-Strom L2;WR2 AC-Strom L3;WR2 AC-Spannung L1;WR2 AC-Spannung L2;WR2 AC-Spannung L3;WR2 AC-Wirkleistung;WR2 AC-Scheinleistung;WR2 AC-Blindleistung;WR2 Frequenz;WR2 Kühlkörpertemperatur;WR2 Drosselablufttemperatur;WR2 Tagesenergie;WR2 Monatsenergie;WR2 Jahresenergie;WR2 Gesamtenergie;WR2 Wirkungsgrad in % String1;WR2 Wirkungsgrad in % String2;WR2 Wirkungsgrad in % String3;WR2 Wirkungsgrad in % String4;WR3 R-Iso;WR3 R-Iso Nacht;WR3 R-Iso Nacht DC1;WR3 R-Iso Nacht DC2;WR3 R-Iso Nacht DC3;WR3 R-Iso Nacht DC4;WR3 DC-Strom;WR3 DC-Strom String1;WR3  DC-Strom String2;WR3 DC-Strom String3;WR3 DC-Strom String4;WR3 DC-Strom in % String1;WR3 DC-Strom in % String2;WR3 DC-Strom in % String3;WR3 DC-Strom in % String4;WR3 DC-Spannung;WR3 DC-Spannung Feld;WR3 DC-Leistung;WR3 DC-Leistung String1;WR3  DC-Leistung String2;WR3 DC-Leistung String3;WR3 DC-Leistung String4;WR3 AC-Strom L1;WR3 AC-Strom L2;WR3 AC-Strom L3;WR3 AC-Spannung L1;WR3 AC-Spannung L2;WR3 AC-Spannung L3;WR3 AC-Wirkleistung;WR3 AC-Scheinleistung;WR3 AC-Blindleistung;WR3 Frequenz;WR3 Kühlkörpertemperatur;WR3 Drosselablufttemperatur;WR3 Tagesenergie;WR3 Monatsenergie;WR3 Jahresenergie;WR3 Gesamtenergie;WR3 Wirkungsgrad in % String1;WR3 Wirkungsgrad in % String2;WR3 Wirkungsgrad in % String3;WR3 Wirkungsgrad in % String4
15.08.2014 00:20:00;0,00;0,01;0,00;0,00;0,00;30,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,06;0,00;44,40;8,70;8,20;9,38;9,50;9,80;9,50;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;49,94;27,00;30,00;1124,60;14937,00;241035,00;2549213,00;0,00;7,66;0,00;12,80;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,70;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;215,00;217,00;218,00;0,00;0,00;0,00;49,94;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,89;20,13;4,97;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;216,00;0,00;0,00;0,00;49,94;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;23,84;9,55
15.08.2014 00:21:00;0,00;0,00;0,00;0,00;0,00;30,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,70;8,20;9,30;9,50;9,52;9,50;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,00;0,00;0,00;49,94;27,00;30,00;1124,60;14937,00;241035,00;2549213,00;0,00;5,82;0,00;9,95;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,70;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;215,00;217,00;218,00;0,00;0,00;0,00;49,94;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;4,61;15,66;3,94;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;216,00;0,00;0,00;0,00;49,94;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;18,53;7,46
15.08.2014 00:22:00;0,00;0,01;0,00;0,00;0,00;29,55;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,70;8,20;9,30;9,50;9,57;9,50;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;1,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;49,96;27,00;29,55;1124,60;14937,00;241035,00;2549213,00;0,00;5,87;0,00;9,95;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,69;0,10;0,00;0,10;0,30;0,00;1,47;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;215,30;217,32;218,00;0,00;0,00;0,00;49,96;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;4,58;15,62;3,87;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;216,35;0,00;0,00;0,00;49,96;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;18,57;7,46
15.08.2014 00:23:00;0,00;0,02;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,01;44,40;8,70;8,20;9,30;9,50;9,79;9,50;11,29;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;1,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,02;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;5,35;0,00;9,24;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,69;0,10;0,00;0,10;0,30;0,00;1,00;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;4,39;14,54;3,62;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;17,07;6,92
15.08.2014 00:24:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,06;0,00;44,40;8,70;8,20;9,30;9,50;9,77;9,50;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;7,34;0,00;12,80;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,68;0,10;0,00;0,10;0,30;0,00;0,00;0,08;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;6,00;20,13;4,97;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,08;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;23,69;9,59
15.08.2014 00:25:00;0,00;0,02;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,03;0,00;44,40;8,70;8,20;9,30;9,50;9,80;9,42;11,37;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;4,07;0,00;7,11;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,69;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;3,34;11,14;2,77;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;13,15;5,33
15.08.2014 00:26:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,64;8,20;9,30;9,50;9,71;9,40;11,32;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;5,82;0,00;9,95;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,66;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,29;17,74;4,40;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;20,92;8,52
15.08.2014 00:27:00;0,00;0,02;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,03;9,30;9,50;9,50;9,40;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,02;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;6,63;0,00;11,37;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,67;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;4,61;15,62;3,83;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;18,30;7,46
15.08.2014 00:28:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,04;0,01;44,40;8,50;8,00;9,30;9,50;9,66;9,40;11,30;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;4,47;0,00;7,82;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,62;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;3,62;12,17;3,07;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;14,38;5,86
15.08.2014 00:29:00;0,00;0,00;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,00;9,30;9,51;9,76;9,40;11,40;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;6,63;0,00;11,33;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,61;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,22;17,59;4,36;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;20,88;8,56
15.08.2014 00:30:00;0,00;0,02;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,00;9,30;9,50;9,51;9,40;11,40;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;5,77;0,00;9,95;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,62;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;4,69;15,46;3,87;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;18,27;7,57
15.08.2014 00:31:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,00;9,30;9,50;9,52;9,40;11,21;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;6,53;0,00;11,37;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,63;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,22;17,66;4,44;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;20,88;8,56
15.08.2014 00:32:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,04;0,00;44,40;8,50;8,00;9,30;9,50;9,52;9,40;11,21;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,00;217,00;0,01;0,00;0,00;50,01;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;4,83;0,00;8,53;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,62;0,10;0,00;0,10;0,30;0,00;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;50,01;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;3,98;13,23;3,37;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;50,01;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;15,57;6,43
15.08.2014 00:33:00;0,00;0,00;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,06;0,00;44,40;8,50;8,00;9,30;9,47;9,50;9,40;11,36;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;2,73;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;216,38;217,00;0,01;0,00;0,00;49,99;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;7,43;0,00;12,75;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,61;0,10;0,00;0,10;0,30;0,00;2,48;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,65;0,00;0,00;0,00;49,99;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,74;19,82;5,08;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,13;217,00;0,00;0,00;0,00;49,99;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;23,38;9,59
15.08.2014 00:34:00;0,00;0,00;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,00;9,30;9,40;9,50;9,38;11,22;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;7,25;0,00;11,33;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,60;0,10;0,00;0,10;0,30;0,00;0,00;0,15;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,22;17,59;4,47;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,15;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;20,77;8,59
15.08.2014 00:35:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,46;8,00;9,30;9,40;9,50;9,22;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;6,30;0,00;9,95;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,60;0,10;0,00;0,10;0,30;0,00;0,00;0,19;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;4,58;15,39;3,94;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,19;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;18,19;7,60
15.08.2014 00:36:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,00;9,30;9,43;9,54;9,32;11,33;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;7,20;0,00;11,33;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,60;0,10;0,00;0,10;0,30;0,00;0,00;0,20;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,22;17,59;4,51;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,20;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;20,77;8,59
15.08.2014 00:37:00;0,00;0,00;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,00;9,30;9,40;9,50;9,40;11,27;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;7,20;0,00;11,37;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,60;0,10;0,00;0,10;0,30;0,00;0,00;0,20;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,18;17,59;4,51;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,20;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;20,69;8,56
15.08.2014 00:38:00;0,00;0,01;0,00;0,00;0,00;29,00;2776,40;49048,00;769625,00;7940302,50;0,00;0,00;0,05;0,00;44,40;8,50;8,00;9,30;9,40;9,59;9,40;11,35;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,30;0,00;0,10;0,00;0,10;0,00;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;27,00;29,00;1124,60;14937,00;241035,00;2549213,00;0,00;7,20;0,00;11,28;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,60;0,10;0,00;0,10;0,30;0,00;0,00;0,20;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;22,00;60,90;18857,00;290204,00;2840396,00;0,00;5,18;17,59;4,47;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80;0,30;0,00;0,00;0,40;0,10;0,00;0,20;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;27,00;29,00;1590,70;15254,00;238386,00;2550693,00;0,00;0,00;20,80;8,63
